firm_id,city_id,industry_id,size_class,employees,revenue_million,profit_million,profit_margin,tfp,agglomeration_spillover,export_ratio,rd_ratio,supply_chain_distance,age,city_population
2966,154,1,small,3,0.0,0.0,0.105,1.045,0.163,0.113,0.061,81.0,5,198.95
2967,12,11,large,392,0.02,0.01,0.341,0.584,0.189,0.078,0.022,25.7,4,189.04
2968,118,7,medium,28,0.0,0.0,0.148,1.014,0.228,0.132,0.034,2.4,12,465.37
2969,162,5,micro,22,0.0,0.0,0.185,0.548,0.189,0.194,0.027,19.4,2,472.76
2970,106,9,small,217,0.01,0.0,0.103,1.153,0.292,0.059,0.031,9.7,50,978.66
2971,86,7,small,20,0.0,0.0,0.027,0.802,0.189,0.028,0.015,89.7,5,370.7
2972,179,16,large,99,0.01,0.0,0.569,1.707,0.383,0.166,0.044,13.6,1,1808.04
2973,3,4,small,55,0.0,0.0,0.351,0.857,0.163,0.045,0.058,109.2,23,680.64
2974,24,2,medium,37,0.0,0.0,0.264,0.922,0.163,0.202,0.067,8.2,23,86.11
2975,177,16,small,15,0.0,0.0,0.291,0.881,0.189,0.056,0.026,55.2,1,634.94
2976,179,4,small,19,0.0,0.0,0.619,1.327,0.373,0.209,0.085,23.5,5,1808.04
2977,84,0,micro,8,0.0,0.0,0.049,1.381,0.129,0.073,0.054,9.3,5,66.12
2978,116,7,micro,12,0.0,0.0,0.156,1.355,0.163,0.076,0.018,104.5,6,143.35
2979,39,16,small,95,0.0,0.0,0.057,1.108,0.163,0.121,0.024,49.3,5,180.7
2980,179,8,small,64,0.0,0.0,0.15,0.993,0.31,0.168,0.043,101.4,64,1808.04
2981,108,9,small,6,0.0,0.0,0.398,1.892,0.129,0.138,0.028,41.6,5,192.01
2982,120,0,small,11,0.0,0.0,0.5,0.823,0.163,0.037,0.056,25.3,1,327.35
2983,30,14,small,26,0.0,0.0,0.522,1.094,0.129,0.017,0.015,34.9,1,81.31
2984,125,6,medium,46,0.0,0.0,0.288,1.219,0.292,0.2,0.029,0.2,8,1326.71
2985,144,14,small,39,0.0,0.0,0.344,0.878,0.189,0.163,0.023,40.4,2,192.46
2986,71,8,medium,142,0.01,0.0,0.335,0.823,0.21,0.081,0.027,102.5,8,690.93
2987,179,10,micro,7,0.0,0.0,0.329,1.656,0.368,0.263,0.05,94.0,2,1808.04
2988,52,11,medium,39,0.0,0.0,0.354,0.99,0.163,0.067,0.022,56.3,8,75.42
2989,179,3,small,7,0.0,0.0,0.646,1.729,0.352,0.24,0.076,25.0,10,1808.04
2990,145,5,medium,40,0.0,0.0,0.51,1.192,0.129,0.212,0.029,62.9,2,324.35
2991,167,11,small,3,0.0,0.0,0.21,1.395,0.282,0.123,0.032,2.7,4,989.1
2992,145,16,small,24,0.0,0.0,0.138,1.584,0.129,0.118,0.016,29.3,10,324.35
2993,103,19,small,11,0.0,0.0,0.412,1.266,0.129,0.069,0.017,127.2,6,66.53
2994,75,10,large,159,0.01,0.0,0.087,1.073,0.129,0.135,0.02,14.2,20,337.61
2995,156,1,large,202,0.03,0.01,0.376,1.98,0.292,0.232,0.064,11.2,15,958.89
2996,71,19,medium,143,0.01,0.0,0.381,0.851,0.258,0.2,0.023,8.6,5,690.93
2997,8,8,small,3,0.0,0.0,0.177,0.905,0.163,0.064,0.015,39.4,7,92.81
2998,61,2,small,2,0.0,0.0,0.433,0.978,0.21,0.094,0.06,51.2,1,123.27
2999,156,19,large,320,0.01,0.0,0.093,0.963,0.228,0.087,0.023,7.1,9,958.89
3000,164,5,large,121,0.02,0.0,0.19,0.917,0.244,0.042,0.02,51.9,7,388.92
3001,67,13,small,30,0.01,0.0,0.377,1.663,0.21,0.067,0.016,204.0,7,404.86
3002,73,2,small,56,0.0,0.0,0.227,0.83,0.189,0.171,0.071,11.6,8,709.56
3003,118,14,micro,11,0.0,0.0,0.348,1.003,0.21,0.045,0.034,26.6,5,465.37
3004,65,19,small,7,0.0,0.0,0.093,2.752,0.244,0.102,0.028,80.3,3,576.08
3005,125,19,small,25,0.0,0.0,0.181,1.397,0.258,0.121,0.034,14.1,4,1326.71
3006,67,2,micro,11,0.0,0.0,0.207,1.537,0.258,0.167,0.066,129.6,1,404.86
3007,31,15,large,241,0.01,0.0,0.36,1.151,0.31,0.16,0.033,2.4,11,946.03
3008,34,13,small,13,0.0,0.0,0.337,1.204,0.228,0.168,0.026,171.1,2,337.83
3009,64,16,medium,88,0.0,0.0,0.541,0.997,0.228,0.167,0.029,8.9,6,334.46
3010,40,6,small,139,0.01,0.0,0.163,0.926,0.21,0.117,0.025,27.7,8,310.59
3011,191,8,medium,295,0.03,0.01,0.161,0.695,0.189,0.18,0.025,66.9,22,349.46
3012,135,6,small,20,0.0,0.0,0.357,0.862,0.282,0.128,0.025,82.8,1,699.2
3013,44,15,medium,83,0.01,0.0,0.113,0.952,0.129,0.175,0.024,20.3,20,33.83
3014,100,16,micro,6,0.0,0.0,0.23,1.345,0.129,0.05,0.03,0.1,7,36.04
3015,65,4,micro,25,0.0,0.0,0.176,0.969,0.244,0.171,0.073,16.2,1,576.08
3016,141,11,small,2,0.0,0.0,0.22,0.797,0.27,0.132,0.017,268.6,9,548.48
3017,177,2,micro,10,0.0,0.0,0.378,0.915,0.301,0.115,0.066,44.3,13,634.94
3018,91,0,small,11,0.0,0.0,0.168,1.187,0.189,0.155,0.054,49.3,2,390.98
3019,104,12,large,151,0.0,0.0,0.075,0.531,0.129,0.007,0.02,107.9,12,126.31
3020,91,16,medium,61,0.0,0.0,0.195,1.194,0.163,0.059,0.019,13.1,5,390.98
3021,106,18,small,16,0.0,0.0,0.359,1.241,0.292,0.118,0.034,7.9,7,978.66
3022,6,12,small,17,0.0,0.0,0.484,1.703,0.189,0.13,0.031,79.8,16,719.97
3023,125,16,large,121,0.01,0.0,0.171,1.267,0.318,0.265,0.044,19.4,30,1326.71
3024,183,8,small,7,0.0,0.0,0.51,1.203,0.163,0.118,0.025,126.9,5,240.44
3025,162,17,micro,24,0.0,0.0,0.42,0.825,0.21,0.224,0.021,147.6,26,472.76
3026,175,15,large,125,0.02,0.0,0.214,1.026,0.163,0.041,0.014,73.9,5,339.4
3027,57,6,small,42,0.0,0.0,0.546,0.889,0.129,0.161,0.029,26.5,23,108.94
3028,125,11,micro,6,0.0,0.0,0.335,0.725,0.339,0.179,0.038,52.3,16,1326.71
3029,179,1,small,5,0.0,0.0,0.174,0.933,0.352,0.156,0.087,7.0,16,1808.04
3030,10,2,medium,44,0.0,0.0,0.194,1.067,0.129,0.165,0.056,6.5,7,93.37
3031,177,18,small,9,0.0,0.0,0.078,2.273,0.258,0.214,0.021,39.2,26,634.94
3032,9,0,micro,7,0.0,0.0,0.342,0.975,0.21,0.047,0.053,7.3,9,255.33
3033,192,4,large,203,0.01,0.0,0.256,1.091,0.129,0.192,0.06,1.3,21,183.85
3034,20,2,small,1,0.0,0.0,0.031,1.215,0.21,0.174,0.059,109.2,2,642.68
3035,82,13,small,33,0.0,0.0,0.449,1.203,0.163,0.208,0.027,53.9,12,650.6
3036,7,2,micro,2,0.0,0.0,0.353,0.969,0.189,0.042,0.07,2.2,9,319.72
3037,7,0,micro,3,0.0,0.0,0.451,1.172,0.228,0.19,0.062,13.9,11,319.72
3038,177,18,medium,89,0.0,0.0,0.566,0.666,0.258,0.039,0.02,39.8,4,634.94
3039,9,17,small,61,0.0,0.0,0.174,1.234,0.163,0.16,0.021,33.1,2,255.33
3040,164,7,micro,7,0.0,0.0,0.287,0.819,0.21,0.191,0.025,15.8,9,388.92
3041,179,2,micro,10,0.0,0.0,0.551,0.771,0.318,0.162,0.071,24.2,1,1808.04
3042,179,13,small,21,0.0,0.0,0.284,1.507,0.346,0.275,0.037,1.4,24,1808.04
3043,176,17,small,122,0.01,0.0,0.167,0.857,0.129,0.107,0.018,25.1,12,150.36
3044,185,19,micro,2,0.0,0.0,0.173,1.285,0.21,0.071,0.025,7.4,9,303.08
3045,6,2,medium,67,0.0,0.0,0.251,1.975,0.258,0.044,0.062,2.4,8,719.97
3046,198,12,small,42,0.0,0.0,0.121,1.193,0.129,0.049,0.026,112.5,21,157.31
3047,3,8,micro,7,0.0,0.0,0.01,1.322,0.228,0.085,0.036,52.6,2,680.64
3048,40,3,medium,91,0.0,0.0,0.225,1.082,0.163,0.179,0.058,3.6,34,310.59
3049,17,16,micro,11,0.0,0.0,0.115,1.011,0.129,0.132,0.025,34.8,3,203.21
3050,156,15,small,46,0.0,0.0,0.425,0.938,0.21,0.185,0.022,93.8,22,958.89
3051,20,19,micro,13,0.0,0.0,0.568,0.49,0.228,0.039,0.017,85.1,5,642.68
3052,71,1,small,18,0.0,0.0,0.057,1.591,0.244,0.2,0.073,148.5,1,690.93
3053,132,4,large,212,0.02,0.0,0.172,1.008,0.129,0.127,0.06,16.1,4,51.3
3054,113,16,small,34,0.0,0.0,0.09,1.773,0.258,0.246,0.042,0.9,18,1742.79
3055,31,7,micro,14,0.0,0.0,0.081,0.825,0.258,0.202,0.04,17.5,10,946.03
3056,113,9,large,105,0.0,0.0,0.273,1.279,0.244,0.156,0.034,20.0,63,1742.79
3057,76,12,large,358,0.02,0.0,0.259,0.802,0.129,0.069,0.015,16.8,22,161.91
3058,124,8,large,44,0.0,0.0,0.159,0.934,0.228,0.03,0.019,47.3,10,266.9
3059,116,0,medium,19,0.0,0.0,0.716,1.23,0.129,0.087,0.066,58.0,8,143.35
3060,195,12,small,17,0.0,0.0,0.576,1.136,0.129,0.064,0.03,157.2,12,218.18
3061,176,4,small,90,0.01,0.0,0.327,1.079,0.129,0.185,0.054,35.6,15,150.36
3062,0,19,medium,96,0.0,0.0,0.237,1.118,0.129,0.195,0.031,59.7,3,243.89
3063,42,13,micro,3,0.0,0.0,0.151,0.89,0.129,0.134,0.03,77.6,17,132.2
3064,179,16,large,198,0.02,0.0,0.137,1.542,0.383,0.207,0.041,82.4,8,1808.04
3065,116,19,medium,90,0.01,0.0,0.097,0.887,0.129,0.026,0.029,70.7,3,143.35
3066,156,1,micro,6,0.0,0.0,0.176,0.707,0.292,0.189,0.071,132.7,15,958.89
3067,113,2,small,4,0.0,0.0,0.423,2.343,0.387,0.14,0.075,95.2,1,1742.79
3068,162,16,small,2,0.0,0.0,0.561,1.059,0.244,0.061,0.018,31.1,17,472.76
3069,31,17,micro,24,0.0,0.0,0.083,0.978,0.244,0.209,0.027,33.9,20,946.03
3070,156,0,micro,36,0.0,0.0,0.394,0.85,0.244,0.124,0.067,19.7,12,958.89
3071,177,18,micro,14,0.0,0.0,0.25,1.666,0.258,0.086,0.021,123.6,32,634.94
3072,65,9,small,15,0.0,0.0,0.431,1.318,0.163,0.224,0.025,15.6,3,576.08
3073,82,9,micro,5,0.0,0.0,0.018,1.883,0.244,0.188,0.034,4.5,5,650.6
3074,125,17,micro,11,0.0,0.0,0.139,1.508,0.282,0.167,0.033,11.9,34,1326.71
3075,177,5,small,13,0.0,0.0,0.104,1.862,0.228,0.233,0.017,29.2,6,634.94
3076,179,11,medium,49,0.0,0.0,0.123,1.028,0.357,0.109,0.03,19.0,2,1808.04
3077,115,6,small,19,0.0,0.0,0.185,0.759,0.129,0.086,0.023,32.8,3,200.65
3078,135,2,micro,1,0.0,0.0,0.2,1.093,0.292,0.143,0.067,8.6,39,699.2
3079,177,7,small,43,0.0,0.0,0.191,1.074,0.21,0.234,0.022,15.7,1,634.94
3080,58,3,micro,57,0.0,0.0,0.436,0.77,0.129,0.167,0.064,62.1,2,206.7
3081,167,10,small,33,0.0,0.0,0.708,0.978,0.301,0.211,0.024,3.7,10,989.1
3082,65,10,micro,12,0.0,0.0,0.154,0.882,0.228,0.216,0.017,11.1,8,576.08
3083,122,8,micro,7,0.0,0.0,0.313,1.952,0.163,0.103,0.022,16.2,1,603.53
3084,179,3,small,16,0.0,0.0,0.285,1.883,0.352,0.12,0.081,17.1,23,1808.04
3085,113,2,micro,1,0.0,0.0,0.407,1.354,0.387,0.116,0.086,6.8,1,1742.79
3086,20,2,micro,18,0.0,0.0,0.345,0.786,0.21,0.135,0.075,132.7,21,642.68
3087,179,2,large,196,0.01,0.0,0.053,1.212,0.318,0.222,0.081,138.6,5,1808.04
3088,124,5,medium,202,0.02,0.0,0.039,1.272,0.163,0.04,0.028,56.7,7,266.9
3089,12,0,small,58,0.01,0.0,0.117,1.504,0.129,0.013,0.054,12.0,17,189.04
3090,2,1,medium,53,0.01,0.0,0.177,1.074,0.163,0.175,0.066,46.3,23,283.64
3091,65,9,small,18,0.0,0.0,0.34,0.625,0.163,0.132,0.024,36.3,24,576.08
3092,31,3,medium,50,0.0,0.0,0.093,1.371,0.318,0.205,0.074,40.2,1,946.03
3093,127,5,small,11,0.0,0.0,0.114,0.927,0.129,0.146,0.023,77.3,26,84.24
3094,125,7,medium,176,0.0,0.0,0.341,1.096,0.31,0.261,0.038,30.4,12,1326.71
3095,168,0,small,9,0.0,0.0,0.436,0.64,0.163,0.203,0.056,63.0,51,116.12
3096,113,4,large,117,0.0,0.0,0.377,0.881,0.326,0.098,0.078,45.2,17,1742.79
3097,64,15,small,6,0.0,0.0,0.439,0.812,0.21,0.181,0.016,112.4,39,334.46
3098,6,6,micro,13,0.0,0.0,0.154,1.225,0.244,0.122,0.034,24.4,5,719.97
3099,2,3,micro,225,0.01,0.01,0.471,1.504,0.129,0.182,0.056,4.7,18,283.64
3100,179,3,small,19,0.0,0.0,0.315,1.067,0.352,0.278,0.077,46.5,11,1808.04
3101,31,19,micro,3,0.0,0.0,0.376,0.913,0.258,0.14,0.037,3.9,19,946.03
3102,113,2,medium,36,0.0,0.0,0.256,1.361,0.387,0.16,0.075,54.1,14,1742.79
3103,164,18,medium,48,0.0,0.0,0.068,0.612,0.189,0.097,0.028,61.3,13,388.92
3104,179,1,micro,5,0.0,0.0,0.386,0.731,0.352,0.288,0.071,30.4,5,1808.04
3105,51,17,small,74,0.01,0.01,0.477,1.217,0.129,0.013,0.013,8.0,9,100.98
3106,58,10,small,2,0.0,0.0,0.352,1.27,0.129,0.149,0.024,90.0,9,206.7
3107,45,12,small,41,0.0,0.0,0.554,1.061,0.163,0.053,0.029,6.9,42,72.25
3108,36,4,micro,13,0.0,0.0,0.106,1.184,0.129,0.144,0.058,154.3,7,182.89
3109,106,17,small,31,0.0,0.0,0.627,0.96,0.27,0.252,0.021,63.2,5,978.66
3110,131,11,medium,42,0.0,0.0,0.475,1.671,0.129,0.101,0.016,68.9,7,158.95
3111,147,13,small,10,0.0,0.0,0.143,1.66,0.129,0.055,0.029,30.7,21,39.63
3112,73,11,small,2,0.0,0.0,0.336,0.894,0.244,0.201,0.035,128.4,1,709.56
3113,125,2,medium,279,0.02,0.01,0.442,0.95,0.244,0.154,0.079,87.6,12,1326.71
3114,0,16,micro,41,0.0,0.0,0.052,0.54,0.189,0.081,0.031,15.5,7,243.89
3115,179,3,small,34,0.0,0.0,0.069,1.595,0.352,0.128,0.076,34.6,20,1808.04
3116,177,5,medium,165,0.0,0.0,0.111,0.653,0.228,0.185,0.037,3.6,2,634.94
3117,118,13,micro,1,0.0,0.0,0.044,1.391,0.21,0.172,0.023,42.0,5,465.37
3118,59,1,large,275,0.01,0.0,0.27,1.311,0.163,0.083,0.058,4.1,5,393.68
3119,191,18,micro,1,0.0,0.0,0.164,1.136,0.189,0.132,0.027,4.3,9,349.46
3120,166,2,micro,6,0.0,0.0,0.036,1.055,0.244,0.142,0.069,89.0,46,337.67
3121,3,13,small,16,0.0,0.0,0.205,0.814,0.189,0.114,0.018,144.2,1,680.64
3122,109,12,micro,19,0.0,0.0,0.228,0.805,0.163,0.01,0.028,25.7,1,137.77
3123,22,13,medium,76,0.01,0.0,0.321,1.269,0.129,0.087,0.02,68.5,4,158.78
3124,31,8,large,1257,0.15,0.08,0.509,1.255,0.258,0.226,0.021,142.6,14,946.03
3125,0,7,small,16,0.0,0.0,0.135,1.0,0.163,0.1,0.02,16.4,18,243.89
3126,141,19,micro,12,0.0,0.0,0.127,0.972,0.163,0.177,0.03,55.0,19,548.48
3127,64,16,micro,7,0.0,0.0,0.462,0.9,0.228,0.097,0.017,13.4,4,334.46
3128,71,9,micro,24,0.0,0.0,0.527,1.309,0.244,0.154,0.02,30.6,12,690.93
3129,6,3,small,6,0.0,0.0,0.86,0.79,0.228,0.189,0.067,4.3,7,719.97
3130,2,17,medium,705,0.05,0.03,0.527,0.694,0.228,0.195,0.022,158.0,3,283.64
3131,164,12,micro,10,0.0,0.0,0.56,0.962,0.228,0.094,0.028,5.7,4,388.92
3132,135,2,small,21,0.0,0.0,0.356,1.129,0.292,0.1,0.063,100.4,14,699.2
3133,86,3,small,10,0.0,0.0,0.549,0.924,0.21,0.039,0.063,106.6,2,370.7
3134,11,10,small,56,0.0,0.0,0.089,1.335,0.129,0.089,0.016,54.3,15,93.16
3135,161,10,large,84,0.01,0.0,0.218,1.207,0.189,0.143,0.027,205.2,1,326.06
3136,179,8,small,24,0.0,0.0,0.131,1.185,0.31,0.235,0.047,8.4,3,1808.04
3137,113,8,micro,6,0.0,0.0,0.669,1.392,0.333,0.235,0.044,61.4,4,1742.79
3138,31,3,small,12,0.0,0.0,0.124,1.666,0.318,0.164,0.065,2.4,5,946.03
3139,135,5,micro,50,0.0,0.0,0.418,1.31,0.244,0.156,0.03,90.3,1,699.2
3140,12,9,large,485,0.05,0.02,0.411,1.043,0.129,0.197,0.025,37.9,9,189.04
3141,40,1,small,23,0.0,0.0,0.266,0.971,0.163,0.108,0.069,5.7,4,310.59
3142,109,7,micro,1,0.0,0.0,0.182,0.766,0.129,0.069,0.029,29.1,11,137.77
3143,63,4,micro,1,0.0,0.0,0.21,0.849,0.129,0.187,0.064,11.1,2,44.87
3144,179,3,small,51,0.0,0.0,0.194,0.995,0.352,0.197,0.082,30.3,10,1808.04
3145,166,2,large,71,0.0,0.0,0.228,0.767,0.244,0.133,0.055,38.6,3,337.67
3146,67,2,small,21,0.0,0.0,0.144,0.726,0.258,0.176,0.055,37.5,19,404.86
3147,186,3,medium,442,0.04,0.03,0.64,1.449,0.163,0.085,0.07,23.4,3,238.23
3148,86,7,small,27,0.0,0.0,0.276,0.994,0.189,0.172,0.026,157.0,18,370.7
3149,122,2,micro,11,0.0,0.0,0.425,1.599,0.228,0.097,0.075,24.0,14,603.53
3150,120,17,micro,10,0.0,0.0,0.228,0.775,0.163,0.075,0.02,113.4,1,327.35
3151,135,9,micro,4,0.0,0.0,0.564,1.387,0.228,0.083,0.021,25.5,29,699.2
3152,59,10,large,96,0.01,0.0,0.273,0.928,0.21,0.175,0.018,23.8,9,393.68
3153,179,4,micro,13,0.0,0.0,0.33,1.181,0.373,0.253,0.077,191.5,24,1808.04
3154,65,17,small,3,0.0,0.0,0.511,1.838,0.258,0.192,0.027,81.4,3,576.08
3155,137,16,small,15,0.0,0.0,0.204,1.135,0.129,0.201,0.012,38.1,3,107.55
3156,159,0,large,662,0.06,0.03,0.569,1.346,0.189,0.025,0.064,66.9,42,286.16
3157,177,14,medium,88,0.01,0.0,0.169,2.303,0.228,0.207,0.023,97.0,8,634.94
3158,106,3,micro,4,0.0,0.0,0.103,1.642,0.27,0.07,0.066,38.7,7,978.66
3159,149,11,small,6,0.0,0.0,0.459,1.151,0.189,0.195,0.03,55.7,25,199.73
3160,20,17,micro,4,0.0,0.0,0.091,1.152,0.228,0.182,0.026,23.3,20,642.68
3161,161,18,medium,22,0.01,0.0,0.123,1.393,0.163,0.188,0.019,76.7,29,326.06
3162,156,3,medium,72,0.0,0.0,0.351,0.809,0.292,0.161,0.076,13.1,1,958.89
3163,95,18,large,258,0.01,0.0,0.383,0.838,0.129,0.012,0.017,75.3,15,34.35
3164,73,1,small,69,0.01,0.0,0.623,1.143,0.27,0.173,0.067,181.1,2,709.56
3165,86,18,small,17,0.0,0.0,0.531,1.411,0.228,0.209,0.029,46.6,22,370.7
3166,20,15,small,42,0.0,0.0,0.22,1.157,0.228,0.148,0.036,14.9,35,642.68
3167,132,18,medium,122,0.01,0.0,0.076,0.768,0.129,0.141,0.012,10.2,6,51.3
3168,179,7,small,4,0.0,0.0,0.119,1.156,0.368,0.118,0.042,16.9,6,1808.04
3169,138,18,small,24,0.0,0.0,0.396,0.845,0.228,0.174,0.016,6.0,3,334.79
3170,122,16,medium,94,0.01,0.0,0.195,1.225,0.189,0.207,0.026,131.5,14,603.53
3171,195,6,small,7,0.0,0.0,0.322,1.304,0.163,0.157,0.013,55.3,29,218.18
3172,118,6,small,7,0.0,0.0,0.274,1.895,0.21,0.083,0.033,32.7,26,465.37
3173,78,7,micro,6,0.0,0.0,0.418,0.823,0.21,0.206,0.022,2.2,2,162.68
3174,145,11,medium,37,0.0,0.0,0.52,0.736,0.21,0.115,0.026,6.8,3,324.35
3175,113,3,small,6,0.0,0.0,0.466,1.222,0.318,0.16,0.084,28.1,1,1742.79
3176,191,8,micro,1,0.0,0.0,0.097,1.504,0.189,0.135,0.03,5.8,8,349.46
3177,179,1,small,11,0.0,0.0,0.315,1.02,0.352,0.118,0.075,52.9,11,1808.04
3178,181,7,micro,29,0.0,0.0,0.269,0.97,0.129,0.085,0.018,8.9,26,62.98
3179,0,13,micro,40,0.0,0.0,0.278,0.865,0.163,0.152,0.026,38.3,4,243.89
3180,75,11,medium,41,0.0,0.0,0.131,1.216,0.163,0.134,0.032,9.2,1,337.61
3181,126,6,medium,12,0.0,0.0,0.179,1.016,0.163,0.189,0.012,104.2,5,55.12
3182,71,5,micro,25,0.0,0.0,0.214,0.905,0.21,0.082,0.022,80.1,23,690.93
3183,135,6,small,3,0.0,0.0,0.057,0.89,0.282,0.155,0.028,5.9,7,699.2
3184,149,1,micro,30,0.0,0.0,0.191,1.237,0.163,0.179,0.058,207.6,1,199.73
3185,125,5,medium,30,0.0,0.0,0.291,1.301,0.318,0.173,0.043,9.5,21,1326.71
3186,106,14,medium,64,0.0,0.0,0.343,0.842,0.244,0.085,0.037,2.9,2,978.66
3187,144,3,medium,285,0.02,0.0,0.239,0.741,0.163,0.096,0.071,3.9,16,192.46
3188,162,2,small,38,0.0,0.0,0.11,1.145,0.189,0.161,0.074,0.6,8,472.76
3189,144,16,small,18,0.0,0.0,0.408,1.298,0.189,0.143,0.028,19.9,5,192.46
3190,166,4,small,7,0.0,0.0,0.441,0.729,0.21,0.182,0.073,322.8,6,337.67
3191,182,5,small,7,0.0,0.0,0.164,1.684,0.129,0.199,0.024,10.4,24,50.86
3192,22,9,micro,5,0.0,0.0,0.515,2.009,0.129,0.076,0.012,30.9,6,158.78
3193,179,9,micro,3,0.0,0.0,0.108,1.042,0.339,0.257,0.031,25.9,7,1808.04
3194,67,3,small,10,0.0,0.0,0.384,1.06,0.129,0.209,0.056,37.3,3,404.86
3195,120,11,small,32,0.0,0.0,0.113,1.218,0.163,0.144,0.03,27.5,22,327.35
3196,180,13,large,32,0.0,0.0,0.323,0.776,0.189,0.187,0.033,41.0,1,277.46
3197,125,9,small,22,0.0,0.0,0.316,1.579,0.244,0.163,0.042,49.7,7,1326.71
3198,20,17,medium,83,0.0,0.0,0.298,1.161,0.228,0.198,0.018,148.7,11,642.68
3199,113,19,micro,13,0.0,0.0,0.347,0.911,0.31,0.133,0.031,42.1,6,1742.79
3200,179,10,medium,154,0.01,0.0,0.07,1.586,0.368,0.24,0.034,15.1,1,1808.04
3201,96,19,small,11,0.0,0.0,0.549,0.997,0.163,0.137,0.023,214.8,9,199.56
3202,173,12,small,220,0.02,0.01,0.327,1.039,0.189,0.188,0.012,36.3,9,208.75
3203,164,10,micro,26,0.0,0.0,0.255,1.095,0.21,0.123,0.022,24.2,3,388.92
3204,179,17,small,67,0.01,0.0,0.233,0.968,0.292,0.26,0.032,4.6,1,1808.04
3205,65,19,small,3,0.0,0.0,0.176,1.587,0.244,0.211,0.021,15.2,4,576.08
3206,113,19,small,9,0.0,0.0,0.688,1.821,0.31,0.207,0.033,92.7,7,1742.79
3207,75,15,small,64,0.0,0.0,0.393,1.02,0.189,0.151,0.032,36.0,3,337.61
3208,115,9,small,17,0.0,0.0,0.121,0.632,0.163,0.207,0.016,143.8,27,200.65
3209,3,5,small,30,0.0,0.0,0.197,0.801,0.244,0.152,0.031,42.8,3,680.64
3210,59,11,small,52,0.0,0.0,0.304,0.737,0.228,0.193,0.028,104.1,4,393.68
3211,191,15,large,453,0.01,0.0,0.266,1.005,0.129,0.209,0.027,8.5,1,349.46
3212,125,0,medium,175,0.01,0.0,0.102,0.861,0.27,0.22,0.082,12.7,14,1326.71
3213,41,5,micro,4,0.0,0.0,0.264,0.779,0.163,0.033,0.028,41.0,8,176.16
3214,113,7,small,7,0.0,0.0,0.198,1.377,0.31,0.212,0.037,2.4,35,1742.79
3215,145,15,micro,26,0.0,0.0,0.059,1.767,0.189,0.213,0.02,27.3,22,324.35
3216,125,12,medium,63,0.0,0.0,0.326,1.023,0.292,0.087,0.025,38.1,2,1326.71
3217,113,8,small,23,0.0,0.0,0.11,0.824,0.333,0.242,0.034,20.3,1,1742.79
3218,140,18,small,1,0.0,0.0,0.386,1.423,0.163,0.025,0.017,5.3,1,186.32
3219,40,10,micro,38,0.0,0.0,0.269,0.847,0.189,0.2,0.027,2.2,4,310.59
3220,106,14,small,40,0.0,0.0,0.181,0.898,0.244,0.16,0.03,5.9,16,978.66
3221,156,13,small,32,0.0,0.0,0.187,1.034,0.282,0.099,0.025,134.7,6,958.89
3222,122,17,small,45,0.0,0.0,0.081,0.818,0.21,0.172,0.027,104.9,1,603.53
3223,179,16,medium,113,0.0,0.0,0.361,0.791,0.383,0.269,0.033,95.3,2,1808.04
3224,106,19,medium,45,0.0,0.0,0.199,1.23,0.282,0.168,0.022,0.5,6,978.66
3225,31,7,micro,32,0.0,0.0,0.204,2.391,0.258,0.231,0.035,54.6,2,946.03
3226,6,3,micro,18,0.0,0.0,0.052,0.859,0.228,0.073,0.075,7.1,16,719.97
3227,112,15,small,10,0.0,0.0,0.197,0.744,0.163,0.054,0.013,116.5,20,157.63
3228,106,17,micro,1,0.0,0.0,0.127,0.602,0.27,0.112,0.039,14.1,25,978.66
3229,64,1,micro,2,0.0,0.0,0.138,1.363,0.21,0.102,0.062,38.0,11,334.46
3230,125,6,micro,7,0.0,0.0,0.661,1.122,0.292,0.155,0.03,19.0,2,1326.71
3231,64,16,micro,5,0.0,0.0,0.402,0.827,0.228,0.182,0.025,393.4,5,334.46
3232,54,13,medium,98,0.01,0.0,0.344,0.991,0.163,0.174,0.032,65.9,5,416.13
3233,125,15,micro,5,0.0,0.0,0.086,1.236,0.333,0.201,0.03,122.9,2,1326.71
3234,180,10,micro,29,0.0,0.0,0.059,1.255,0.21,0.17,0.016,20.4,5,277.46
3235,52,7,micro,1,0.0,0.0,0.22,1.138,0.163,0.061,0.021,73.8,25,75.42
3236,47,16,large,72,0.0,0.0,0.36,0.993,0.163,0.184,0.032,103.0,21,427.14
3237,113,11,medium,17,0.0,0.0,0.121,1.069,0.378,0.109,0.035,6.6,7,1742.79
3238,31,10,micro,65,0.0,0.0,0.394,1.411,0.27,0.112,0.022,3.0,7,946.03
3239,71,14,medium,71,0.01,0.0,0.261,1.556,0.21,0.142,0.024,26.6,19,690.93
3240,195,3,small,12,0.0,0.0,0.631,0.955,0.129,0.071,0.057,68.8,11,218.18
3241,168,11,micro,1,0.0,0.0,0.247,0.716,0.129,0.034,0.018,8.6,5,116.12
3242,147,6,micro,2,0.0,0.0,0.189,1.081,0.129,0.049,0.021,32.8,5,39.63
3243,3,0,small,11,0.0,0.0,0.272,1.616,0.228,0.117,0.071,92.3,2,680.64
3244,65,14,small,20,0.0,0.0,0.529,1.355,0.228,0.131,0.02,71.2,14,576.08
3245,122,9,medium,424,0.02,0.01,0.454,1.348,0.258,0.079,0.023,10.2,2,603.53
