individual_id,city_id,age_group,age,education,monthly_income,monthly_rent,commute_minutes,commute_satisfaction,wechat_contacts,friends_met_weekly,loneliness_score,job_satisfaction,housing_satisfaction,life_satisfaction,well_being_score,city_population,pop_group
4371,106,26-35,30,博士,21953.9,2612.1,44.5,6.6,54,3.8,3.1,6.0,4.7,2.7,3.4,978.66,8
4372,183,46-55,50,大专,5637.5,1115.3,8.4,7.0,6,5.6,3.7,5.4,9.3,7.9,5.9,240.44,3
4373,42,26-35,30,高中及以下,3446.0,788.1,21.4,8.9,12,4.5,3.2,5.2,8.6,7.0,5.5,132.2,1
4374,6,26-35,30,高中及以下,5120.4,1338.9,27.1,7.9,50,6.8,4.7,5.7,6.0,5.1,4.1,719.97,7
4375,109,46-55,50,本科,8171.4,1782.5,23.8,6.6,24,4.7,2.2,4.5,8.1,3.5,4.3,137.77,1
4376,122,36-45,40,本科,7958.2,2207.3,23.7,9.7,27,5.5,5.3,6.8,6.6,3.1,4.0,603.53,6
4377,113,26-35,30,本科,8672.8,4140.7,49.6,7.0,88,2.9,5.5,5.6,4.5,8.8,4.6,1742.79,9
4378,135,26-35,30,大专,6629.5,2123.2,17.5,9.1,44,5.0,5.2,7.8,7.2,5.3,5.1,699.2,7
4379,76,18-25,22,高中及以下,4073.5,1884.2,5.2,9.0,9,7.1,3.5,4.1,8.2,6.1,4.8,161.91,1
4380,31,36-45,40,本科,8973.4,3695.1,36.1,7.1,56,3.1,4.6,5.8,6.1,8.9,5.3,946.03,7
4381,65,26-35,30,本科,7019.3,1973.8,13.1,8.0,38,5.1,2.0,7.1,7.2,9.1,6.4,576.08,6
4382,12,26-35,30,高中及以下,3193.4,800.9,15.7,8.8,24,5.4,1.5,4.2,8.3,6.7,5.3,189.04,2
4383,11,36-45,40,高中及以下,2421.3,200.0,5.0,9.3,23,5.3,4.0,8.7,7.6,6.0,5.8,93.16,0
4384,82,26-35,30,硕士,9404.4,2086.0,31.5,6.1,28,4.6,3.7,6.3,10.0,7.2,6.2,650.6,7
4385,179,36-45,40,硕士,16250.5,5620.6,58.9,5.4,93,3.1,8.3,9.5,2.7,6.0,4.0,1808.04,9
4386,111,55+,60,大专,6884.0,347.2,13.9,10.0,26,7.0,1.1,4.9,6.1,7.5,5.1,144.53,1
4387,39,46-55,50,本科,5673.1,1547.0,5.0,8.4,5,4.5,4.9,5.4,6.0,4.1,3.7,180.7,2
4388,80,26-35,30,大专,6110.7,1128.9,11.1,8.8,35,4.9,2.3,6.2,6.5,6.6,5.2,119.14,1
4389,192,36-45,40,本科,11230.1,1508.6,12.8,7.5,15,5.8,3.1,5.5,3.7,5.8,3.8,183.85,2
4390,4,26-35,30,大专,5347.7,889.1,16.8,9.0,21,4.8,2.8,6.5,6.5,6.1,5.1,117.43,1
4391,125,36-45,40,本科,9226.7,2987.3,39.1,7.3,86,3.6,5.1,5.9,6.0,4.7,4.0,1326.71,8
4392,125,55+,60,硕士,12667.7,3847.9,35.3,8.4,73,3.8,6.2,9.0,5.3,3.7,4.3,1326.71,8
4393,177,36-45,40,大专,5082.5,1646.7,29.1,8.8,60,4.2,2.3,5.1,6.2,2.6,3.6,634.94,6
4394,91,18-25,22,大专,6111.8,1551.7,15.4,8.6,18,3.9,2.7,7.4,7.6,5.8,5.6,390.98,5
4395,91,46-55,50,硕士,11262.6,2151.4,26.8,8.2,18,6.7,2.3,6.1,5.3,4.6,4.2,390.98,5
4396,191,46-55,50,博士,18203.2,1185.9,27.0,7.0,45,4.9,3.7,3.6,8.1,8.1,5.1,349.46,5
4397,3,26-35,30,高中及以下,4346.6,2003.9,27.1,7.8,10,4.2,5.1,4.5,5.6,7.4,4.3,680.64,7
4398,125,36-45,40,硕士,17079.0,3195.0,37.9,6.9,60,3.2,5.0,7.7,4.0,6.9,4.6,1326.71,8
4399,144,55+,60,高中及以下,3163.6,925.1,11.5,7.6,52,5.9,3.5,3.2,6.6,8.6,4.8,192.46,2
4400,20,46-55,50,本科,8510.1,2697.2,29.5,5.7,71,3.6,3.4,5.0,6.3,4.5,4.0,642.68,6
4401,148,55+,60,大专,5147.2,1350.5,23.2,7.7,57,6.2,2.3,4.2,7.2,5.5,4.5,250.12,4
4402,135,36-45,40,本科,9684.4,1464.6,27.2,9.8,44,4.2,3.3,5.1,5.7,4.0,3.8,699.2,7
4403,3,55+,60,本科,6780.3,2359.3,22.5,8.5,36,3.8,4.5,5.1,8.1,5.4,4.7,680.64,7
4404,171,18-25,22,硕士,11557.6,1213.9,15.2,9.0,10,5.1,2.9,5.0,10.0,5.1,5.3,65.64,0
4405,130,26-35,30,大专,5328.1,982.8,9.7,7.7,5,6.7,2.0,6.0,8.7,6.6,5.8,31.48,0
4406,179,36-45,40,本科,10457.0,5113.3,49.4,6.9,72,1.2,4.0,5.1,3.7,2.8,2.7,1808.04,9
4407,125,26-35,30,本科,10182.0,3825.8,37.4,7.1,48,1.5,5.5,8.3,5.7,5.1,4.7,1326.71,8
4408,93,18-25,22,大专,4499.3,759.1,21.3,7.5,29,4.7,2.2,6.7,5.6,7.1,5.2,106.95,0
4409,125,18-25,22,高中及以下,4571.1,3220.4,40.8,7.0,66,3.8,7.0,8.4,5.6,7.8,5.2,1326.71,8
4410,175,26-35,30,大专,4262.6,1498.3,17.4,7.3,41,5.6,3.8,5.9,8.8,4.1,4.8,339.4,5
4411,91,46-55,50,本科,8198.0,1386.5,11.5,8.8,27,5.1,3.5,4.8,7.1,5.1,4.4,390.98,5
4412,92,55+,60,高中及以下,1923.7,200.0,7.7,7.9,19,6.4,3.4,6.2,8.1,3.8,4.7,73.55,0
4413,21,46-55,50,大专,5317.7,1286.5,9.7,9.6,22,6.3,3.7,3.0,5.6,5.8,3.6,118.42,1
4414,119,26-35,30,硕士,11885.1,1215.6,15.0,9.8,5,4.7,3.0,4.9,6.1,5.2,4.2,314.8,4
4415,99,46-55,50,本科,8413.2,1043.2,12.0,9.1,38,8.0,2.0,6.0,9.2,2.5,4.8,117.38,1
4416,82,26-35,30,大专,4650.9,2200.5,29.0,8.8,5,4.7,4.0,5.9,3.3,3.7,3.1,650.6,7
4417,6,36-45,40,高中及以下,4724.4,2534.2,33.3,6.9,40,4.3,3.6,4.2,8.3,2.4,3.7,719.97,7
4418,125,46-55,50,高中及以下,4919.5,4106.5,36.9,6.8,46,3.7,4.9,4.5,5.3,3.6,3.1,1326.71,8
4419,7,26-35,30,博士,16412.7,815.6,17.5,8.4,25,4.8,4.4,5.6,8.7,4.4,4.7,319.72,4
4420,20,26-35,30,高中及以下,2860.1,1911.1,29.9,7.5,59,4.1,5.7,4.8,6.6,4.6,3.8,642.68,6
4421,7,36-45,40,本科,7625.3,1979.3,16.5,8.8,12,5.4,3.4,5.0,9.3,4.3,4.8,319.72,4
4422,66,26-35,30,硕士,10600.0,846.1,18.3,8.0,33,3.2,3.3,4.2,7.9,4.0,4.1,138.1,1
4423,113,46-55,50,博士,21067.2,4538.6,54.1,4.8,89,1.7,6.6,7.7,8.1,4.7,4.9,1742.79,9
4424,124,18-25,22,博士,17847.3,585.0,16.5,7.3,28,5.2,4.6,3.0,7.4,4.4,3.6,266.9,4
4425,75,55+,60,高中及以下,3970.3,958.2,18.5,7.8,65,5.5,4.5,6.1,5.7,1.2,3.1,337.61,5
4426,143,55+,60,高中及以下,2958.6,1122.3,10.3,8.8,25,7.9,3.2,4.8,5.9,6.4,4.4,178.51,2
4427,161,26-35,30,硕士,9403.7,1922.9,25.6,7.1,40,5.8,3.3,8.2,5.9,5.6,5.2,326.06,4
4428,125,46-55,50,大专,6977.2,4779.5,44.4,5.2,81,2.9,5.5,5.7,5.7,4.0,3.6,1326.71,8
4429,73,18-25,22,大专,5277.0,1385.6,35.3,7.2,42,3.4,4.0,4.7,6.6,7.4,4.8,709.56,7
4430,6,55+,60,高中及以下,2581.7,1833.9,30.9,9.7,45,7.3,4.8,6.0,7.8,6.6,5.1,719.97,7
4431,180,46-55,50,大专,5121.1,1760.8,20.1,9.9,25,5.6,1.5,2.4,8.6,4.7,4.3,277.46,4
4432,192,36-45,40,大专,6181.2,200.0,24.0,8.0,28,7.1,1.0,5.4,7.9,4.0,4.8,183.85,2
4433,20,26-35,30,高中及以下,3249.8,2741.4,31.5,8.0,44,3.5,3.5,5.4,7.6,6.1,5.0,642.68,6
4434,91,18-25,22,高中及以下,4016.1,1289.1,17.1,5.9,23,4.8,3.8,6.6,8.2,4.4,4.9,390.98,5
4435,53,46-55,50,硕士,10220.4,1269.2,19.0,9.4,5,4.7,3.6,4.5,8.4,5.5,4.7,273.6,4
4436,115,46-55,50,高中及以下,2771.1,910.2,14.2,9.7,52,6.3,3.8,2.8,6.0,6.4,3.8,200.65,2
4437,108,36-45,40,硕士,8714.0,1110.5,16.2,6.9,42,4.4,4.9,2.9,10.0,3.3,3.9,192.01,2
4438,52,26-35,30,大专,3798.3,660.9,11.1,9.8,5,4.8,3.9,6.2,8.8,7.5,5.9,75.42,0
4439,179,18-25,22,本科,9499.0,5278.0,47.6,5.8,60,1.2,7.6,7.0,6.4,5.1,4.2,1808.04,9
4440,179,18-25,22,硕士,16270.9,4377.5,49.7,6.0,73,1.6,5.4,8.3,5.9,7.4,5.4,1808.04,9
4441,143,18-25,22,本科,6307.5,970.1,19.9,8.5,27,5.9,2.5,6.0,7.4,8.2,5.8,178.51,2
4442,149,18-25,22,高中及以下,3268.6,365.5,10.1,7.6,20,6.0,3.3,5.0,7.4,5.3,4.6,199.73,2
4443,75,26-35,30,大专,5532.5,200.0,18.8,7.1,11,6.0,3.6,5.4,8.2,5.8,5.0,337.61,5
4444,85,46-55,50,高中及以下,2747.1,417.6,10.6,10.0,26,6.6,1.0,7.4,6.0,7.1,5.7,89.86,0
4445,108,26-35,30,本科,8487.6,736.4,9.2,8.6,14,3.5,1.9,7.2,7.5,4.7,5.3,192.01,2
4446,131,55+,60,高中及以下,3649.0,200.0,7.3,9.0,20,5.3,2.9,5.9,9.5,3.4,5.0,158.95,1
4447,97,26-35,30,本科,4886.3,418.9,13.8,7.6,5,5.2,2.4,5.3,9.0,4.7,5.1,192.68,2
4448,65,46-55,50,硕士,13285.6,1301.3,29.8,9.2,76,5.6,4.8,3.5,8.2,3.4,3.6,576.08,6
4449,175,26-35,30,本科,9615.5,514.2,21.5,9.0,5,4.4,3.2,3.1,6.2,7.5,4.3,339.4,5
4450,65,26-35,30,高中及以下,4090.1,1658.2,24.7,9.1,48,4.1,5.7,5.0,5.8,4.8,3.6,576.08,6
4451,125,26-35,30,本科,15470.5,4212.4,38.6,7.3,64,3.8,7.2,2.9,6.0,5.4,3.1,1326.71,8
4452,146,36-45,40,硕士,9537.9,1307.6,12.6,9.5,15,5.7,2.3,6.0,6.1,3.7,4.2,43.08,0
4453,125,46-55,50,大专,6046.6,4056.4,44.0,7.6,74,5.4,5.2,7.4,8.8,6.9,5.9,1326.71,8
4454,156,18-25,22,高中及以下,4630.2,2298.6,35.3,8.7,68,4.1,4.3,4.9,8.5,4.7,4.6,958.89,8
4455,48,26-35,30,大专,3511.0,523.8,13.6,9.4,27,5.7,5.8,5.4,6.5,6.6,4.5,209.27,3
4456,86,36-45,40,大专,4147.1,1258.8,26.2,7.2,31,5.3,4.1,6.1,7.8,4.9,4.8,370.7,5
4457,118,18-25,22,本科,6216.9,1728.4,20.6,8.2,56,5.3,5.0,10.0,8.5,5.3,6.1,465.37,6
4458,176,36-45,40,本科,7575.7,1039.8,18.3,8.8,30,4.5,2.2,4.2,4.4,5.8,3.8,150.36,1
4459,190,26-35,30,大专,4215.5,967.0,16.0,8.2,10,5.5,2.0,6.6,8.8,5.9,5.8,94.96,0
4460,174,18-25,22,本科,7008.3,1012.7,12.8,7.6,6,5.6,3.3,5.0,6.6,4.5,4.1,195.72,2
4461,30,55+,60,本科,8197.4,1095.5,18.3,9.6,35,5.2,4.1,5.3,7.6,8.0,5.4,81.31,0
4462,3,46-55,50,硕士,10152.6,2355.3,29.2,10.0,55,5.1,5.1,3.2,6.8,4.1,3.3,680.64,7
4463,65,18-25,22,博士,19633.0,1920.8,24.8,8.9,45,4.5,5.1,4.1,8.0,5.6,4.3,576.08,6
4464,89,36-45,40,高中及以下,4102.1,1829.7,18.5,8.5,5,5.8,2.3,5.1,6.6,4.9,4.4,247.96,3
4465,30,46-55,50,本科,7592.8,407.2,15.2,9.4,28,6.4,1.7,5.8,7.0,5.0,4.8,81.31,0
4466,140,55+,60,高中及以下,4090.2,839.7,11.6,9.2,30,6.9,4.8,5.8,9.9,3.6,4.8,186.32,2
4467,179,36-45,40,硕士,15189.0,4810.4,52.5,6.1,94,1.8,6.3,5.5,5.9,7.0,4.4,1808.04,9
4468,87,55+,60,本科,11197.9,983.5,10.4,9.6,35,5.8,3.9,4.1,9.9,2.5,4.2,206.18,3
4469,195,36-45,40,大专,4913.4,200.0,22.6,6.0,18,4.5,3.1,1.9,4.9,5.1,3.0,218.18,3
4470,67,18-25,22,硕士,8694.8,1730.6,25.2,9.2,33,7.0,5.6,6.0,7.9,7.3,5.3,404.86,5
4471,89,46-55,50,硕士,10927.7,989.6,21.1,9.2,43,7.3,2.9,4.2,7.2,7.1,4.9,247.96,3
4472,7,46-55,50,大专,4200.8,1815.7,20.8,8.5,37,4.4,4.0,5.4,9.8,7.0,5.8,319.72,4
4473,146,26-35,30,大专,4037.9,729.0,10.8,7.9,7,6.6,2.8,5.2,8.9,5.9,5.3,43.08,0
4474,2,55+,60,本科,10402.7,1019.7,7.8,8.1,40,5.7,1.2,4.7,6.1,4.9,4.3,283.64,4
4475,96,26-35,30,硕士,11176.8,200.0,11.3,7.4,35,4.4,2.5,6.9,5.2,3.8,4.2,199.56,2
4476,54,46-55,50,大专,4459.4,1023.3,24.3,7.0,32,6.7,3.3,3.1,6.6,6.6,4.2,416.13,5
4477,127,46-55,50,高中及以下,3551.2,262.5,12.5,10.0,21,5.1,1.5,4.8,8.9,6.2,5.5,84.24,0
4478,52,26-35,30,高中及以下,3014.4,796.5,21.1,9.9,20,6.4,3.5,4.8,8.3,3.8,4.3,75.42,0
4479,118,26-35,30,高中及以下,4216.0,1425.8,23.0,8.5,41,6.4,3.0,2.4,6.8,3.8,3.3,465.37,6
4480,17,55+,60,硕士,8412.4,561.5,9.5,7.9,16,6.6,4.4,5.7,8.6,6.7,5.4,203.21,3
4481,15,36-45,40,本科,6657.4,200.0,10.0,8.3,21,4.8,4.4,4.3,9.5,5.4,4.9,84.58,0
4482,177,26-35,30,本科,6493.3,2032.7,29.3,7.7,17,6.0,3.3,8.3,7.7,7.2,6.2,634.94,6
4483,161,26-35,30,大专,4136.4,566.4,19.8,6.9,36,4.9,2.2,4.1,7.8,6.4,4.9,326.06,4
4484,190,18-25,22,硕士,9905.6,428.2,7.0,8.4,16,6.4,2.2,5.6,6.4,3.3,4.1,94.96,0
4485,54,18-25,22,高中及以下,4103.5,1603.4,16.5,8.2,47,4.6,3.0,4.5,6.8,4.1,4.0,416.13,5
4486,67,36-45,40,硕士,9906.4,1013.8,28.9,7.7,29,7.1,2.3,6.3,6.3,8.8,5.8,404.86,5
4487,198,36-45,40,硕士,9590.9,1743.2,7.4,8.5,5,6.2,1.7,2.1,7.6,8.6,5.0,157.31,1
4488,140,55+,60,硕士,9458.4,1389.8,13.6,9.2,52,5.7,2.6,6.2,7.5,4.1,4.7,186.32,2
4489,69,18-25,22,本科,5954.0,497.0,14.0,8.5,10,6.3,1.0,5.4,6.0,3.8,4.2,77.86,0
4490,60,26-35,30,大专,5181.5,978.5,14.6,6.7,22,5.4,2.6,4.0,5.3,7.6,4.5,91.91,0
4491,167,36-45,40,本科,10568.3,2670.9,34.3,6.2,57,5.1,4.4,5.2,6.4,5.8,4.3,989.1,8
4492,87,36-45,40,高中及以下,3768.5,1412.6,24.1,7.2,44,5.6,3.2,5.4,3.3,8.2,4.4,206.18,3
4493,6,36-45,40,本科,9403.1,1444.9,24.7,7.1,46,5.9,2.7,5.3,5.1,6.0,4.3,719.97,7
4494,80,26-35,30,本科,11025.5,1131.3,7.9,8.3,17,6.3,1.7,7.9,7.6,2.7,5.0,119.14,1
4495,41,26-35,30,大专,4510.4,964.0,20.2,8.6,30,6.8,3.7,8.9,8.6,4.4,5.7,176.16,2
4496,20,46-55,50,大专,4555.2,1591.1,29.1,7.3,32,5.6,3.9,5.3,8.6,1.1,3.7,642.68,6
4497,177,18-25,22,高中及以下,3594.2,2406.2,26.2,8.4,26,4.9,4.7,6.4,4.1,6.7,4.2,634.94,6
4498,143,36-45,40,大专,5497.9,200.0,25.0,9.0,5,5.4,1.8,3.0,5.3,4.3,3.3,178.51,2
4499,138,36-45,40,大专,3892.1,2270.6,21.9,8.3,26,6.4,2.6,6.6,4.4,5.9,4.5,334.79,4
4500,125,36-45,40,本科,10148.5,3266.6,31.0,6.6,35,4.2,4.8,4.4,7.5,5.9,4.4,1326.71,8
4501,149,26-35,30,高中及以下,3164.7,1232.7,12.4,8.8,50,6.6,3.2,6.3,5.9,6.2,4.8,199.73,2
4502,184,18-25,22,高中及以下,2595.2,844.3,20.0,7.7,16,6.5,1.1,5.2,7.6,7.2,5.6,118.69,1
4503,10,36-45,40,本科,5964.1,581.0,5.0,9.3,55,5.3,2.7,5.3,8.9,4.3,4.9,93.37,0
4504,5,36-45,40,本科,8993.0,548.2,13.3,8.2,17,6.0,4.3,1.5,6.8,6.0,3.5,117.43,1
4505,118,36-45,40,硕士,9942.9,765.0,14.5,8.9,18,3.4,2.1,1.8,8.5,5.7,4.3,465.37,6
4506,89,36-45,40,高中及以下,3760.9,1098.8,10.0,8.4,42,8.1,3.3,4.8,5.0,4.2,3.5,247.96,3
4507,17,26-35,30,大专,3219.0,1090.6,15.5,7.6,10,6.8,1.7,6.6,5.5,5.4,4.8,203.21,3
4508,186,26-35,30,本科,6255.5,728.4,22.3,10.0,37,5.5,1.9,6.7,9.5,3.6,5.4,238.23,3
4509,157,18-25,22,硕士,12071.8,810.1,6.8,8.8,19,5.0,1.1,5.2,9.0,5.2,5.4,238.37,3
4510,108,46-55,50,大专,3591.2,407.3,18.7,8.3,51,5.6,1.3,6.8,8.8,6.9,6.2,192.01,2
4511,185,55+,60,高中及以下,3286.7,1029.6,23.1,7.8,42,3.0,2.8,4.8,7.5,3.2,4.0,303.08,4
4512,157,26-35,30,高中及以下,2764.1,2514.9,7.7,10.0,22,6.4,1.8,5.7,7.6,5.6,5.1,238.37,3
4513,15,26-35,30,本科,6331.4,727.6,15.1,8.7,5,6.6,2.6,4.1,7.1,4.5,4.1,84.58,0
4514,135,36-45,40,博士,18909.8,2204.2,28.0,6.6,53,5.1,3.0,4.5,7.7,5.0,4.5,699.2,7
4515,106,46-55,50,本科,11826.6,3746.4,22.7,7.2,54,3.5,4.9,6.0,8.1,4.2,4.5,978.66,8
4516,123,36-45,40,硕士,9832.7,200.0,8.7,9.8,53,5.4,2.3,5.2,7.4,5.0,4.7,36.53,0
4517,57,46-55,50,本科,9560.3,1384.6,9.8,10.0,33,5.9,2.2,7.0,7.8,4.5,5.2,108.94,1
4518,106,18-25,22,本科,10123.8,3173.5,37.4,7.7,73,4.7,4.7,5.8,8.6,5.1,4.9,978.66,8
4519,73,46-55,50,大专,5598.9,3135.9,15.3,8.3,49,2.6,4.9,6.0,4.4,3.7,3.3,709.56,7
4520,99,46-55,50,大专,4790.9,415.0,14.5,9.0,20,7.7,1.1,4.8,9.0,3.8,4.9,117.38,1
4521,22,26-35,30,大专,3966.7,1305.7,8.6,7.0,43,4.8,1.9,1.6,10.0,4.1,4.2,158.78,1
4522,31,26-35,30,硕士,11169.4,3036.0,43.1,7.1,43,4.2,4.6,6.8,4.3,7.5,4.7,946.03,7
4523,105,36-45,40,博士,19688.0,478.6,8.8,7.6,16,6.7,2.7,4.3,8.1,4.9,4.6,222.31,3
4524,57,36-45,40,大专,4976.1,765.7,16.2,10.0,21,6.0,2.7,5.0,10.0,7.5,6.0,108.94,1
4525,65,46-55,50,硕士,9895.3,1769.9,18.7,9.5,69,5.1,5.3,5.7,8.7,6.0,5.1,576.08,6
4526,133,18-25,22,本科,5673.8,406.0,15.3,10.0,33,4.5,3.4,7.2,5.6,4.6,4.5,238.31,3
4527,2,36-45,40,高中及以下,3027.5,1125.9,14.0,8.1,10,6.1,3.3,3.7,9.4,3.3,4.2,283.64,4
4528,106,46-55,50,本科,9768.4,2554.4,35.8,7.0,53,2.7,3.6,4.4,6.9,7.4,4.8,978.66,8
4529,120,26-35,30,高中及以下,3216.4,1530.3,14.7,8.3,50,4.9,4.6,7.8,9.8,5.0,5.8,327.35,4
4530,75,36-45,40,高中及以下,4657.7,1513.2,19.6,8.3,19,6.8,4.2,2.8,7.7,2.9,3.2,337.61,5
4531,113,26-35,30,硕士,15909.0,5367.4,52.1,5.9,33,3.1,6.1,8.6,5.9,3.9,4.4,1742.79,9
4532,167,46-55,50,硕士,10093.3,3298.2,27.4,7.6,57,3.0,4.5,6.2,4.7,4.6,3.8,989.1,8
4533,99,26-35,30,高中及以下,2686.2,878.1,5.0,9.7,20,5.2,1.5,6.7,4.9,7.8,5.3,117.38,1
4534,108,55+,60,大专,5802.0,851.9,19.5,8.7,15,5.0,1.3,5.0,7.9,8.3,5.9,192.01,2
4535,174,18-25,22,大专,8061.8,856.6,16.7,10.0,15,5.8,2.4,3.8,5.1,6.7,4.1,195.72,2
4536,105,26-35,30,高中及以下,3294.7,529.7,11.6,7.8,20,5.6,2.0,5.7,7.5,6.5,5.3,222.31,3
4537,183,18-25,22,本科,7290.1,1234.1,14.8,10.0,56,6.3,4.4,2.7,6.2,5.8,3.6,240.44,3
4538,179,55+,60,本科,9312.4,3754.1,56.2,7.4,68,2.3,5.7,7.0,2.5,6.5,3.8,1808.04,9
4539,6,18-25,22,博士,17520.5,2568.9,21.3,8.3,53,3.4,4.2,6.8,8.9,4.9,5.3,719.97,7
4540,42,26-35,30,硕士,7733.7,351.9,15.7,9.4,19,5.4,1.0,6.2,9.8,6.4,6.3,132.2,1
4541,111,26-35,30,大专,3429.5,1310.5,6.1,8.8,43,5.4,3.8,6.1,7.5,5.8,5.0,144.53,1
4542,31,26-35,30,博士,21742.6,3030.6,30.1,6.3,51,4.3,5.7,5.4,6.5,4.8,4.0,946.03,7
4543,177,55+,60,硕士,14894.1,1878.4,31.0,6.2,55,3.8,1.9,5.5,6.2,6.7,5.0,634.94,6
4544,100,46-55,50,大专,4513.5,200.0,5.0,8.7,5,5.2,2.5,5.8,9.3,8.5,6.4,36.04,0
4545,36,26-35,30,硕士,10973.9,200.0,16.0,8.3,10,6.0,1.0,5.6,9.1,5.9,5.7,182.89,2
4546,140,36-45,40,博士,17643.0,1125.3,9.7,7.0,36,5.8,5.2,4.4,9.8,4.2,4.5,186.32,2
4547,144,18-25,22,高中及以下,2520.8,362.6,16.9,8.2,17,5.3,2.7,7.8,8.6,6.6,6.2,192.46,2
4548,113,36-45,40,本科,8465.0,4940.7,55.1,5.5,80,3.2,5.4,7.3,8.1,5.3,5.1,1742.79,9
4549,31,46-55,50,本科,10160.3,3241.8,36.3,7.3,33,2.7,3.6,5.4,5.8,5.7,4.3,946.03,7
4550,165,55+,60,硕士,12344.9,1234.3,19.3,8.9,5,4.6,2.3,3.6,8.9,7.3,5.3,224.25,3
4551,179,26-35,30,硕士,16010.2,5114.3,56.5,5.6,81,4.6,6.7,9.2,4.8,7.1,5.1,1808.04,9
4552,179,26-35,30,本科,12753.0,5903.0,54.6,4.5,74,3.4,6.1,9.7,5.0,5.9,5.0,1808.04,9
4553,52,26-35,30,大专,5592.1,1717.2,5.0,7.4,29,6.5,3.1,4.0,6.1,7.8,4.7,75.42,0
4554,125,36-45,40,博士,20771.7,4178.6,38.9,6.7,67,3.1,7.1,10.0,4.2,8.8,5.6,1326.71,8
4555,144,26-35,30,高中及以下,3253.8,1446.9,16.3,8.9,32,6.0,1.5,6.1,9.3,5.2,5.7,192.46,2
4556,15,26-35,30,本科,5345.9,2049.5,14.9,8.5,10,6.8,2.8,6.7,9.4,3.6,5.2,84.58,0
4557,118,36-45,40,高中及以下,3007.5,1250.2,19.2,7.3,60,4.5,4.5,6.2,8.5,2.3,4.2,465.37,6
4558,6,36-45,40,博士,21424.5,2550.6,23.7,7.0,67,5.5,5.5,4.6,4.8,4.0,3.0,719.97,7
4559,164,18-25,22,高中及以下,4214.7,1075.8,16.2,8.8,48,5.1,4.2,2.2,7.2,4.3,3.3,388.92,5
4560,177,55+,60,硕士,11960.3,2705.0,27.1,8.2,50,4.7,5.2,4.9,7.6,6.7,4.7,634.94,6
4561,128,36-45,40,本科,6630.9,675.7,9.7,8.9,40,7.3,2.7,5.6,10.0,7.2,6.1,163.96,2
4562,179,46-55,50,本科,9555.8,4610.8,47.0,6.7,78,4.5,6.7,9.1,1.4,6.7,4.0,1808.04,9
4563,65,26-35,30,高中及以下,4244.6,1753.2,27.9,7.2,55,3.7,2.2,7.4,6.9,5.7,5.4,576.08,6
4564,145,36-45,40,硕士,13208.9,954.5,16.4,6.0,61,5.2,2.6,6.1,9.8,7.4,6.3,324.35,4
4565,40,26-35,30,大专,4652.0,1214.1,15.1,6.7,26,3.6,1.0,4.9,7.8,5.2,5.0,310.59,4
4566,9,26-35,30,高中及以下,4468.4,1147.8,12.7,9.1,46,7.3,3.9,8.0,6.7,5.7,5.3,255.33,4
4567,93,36-45,40,硕士,10021.2,200.0,10.6,9.5,11,7.0,4.3,7.2,8.1,4.1,4.9,106.95,0
4568,185,18-25,22,大专,5778.6,1515.7,14.3,7.9,25,5.5,2.8,7.5,10.0,6.4,6.4,303.08,4
4569,167,36-45,40,硕士,11900.1,2747.3,39.1,6.9,40,3.8,2.6,4.1,6.3,7.6,4.8,989.1,8
4570,144,26-35,30,本科,8899.3,850.5,15.9,7.8,6,3.8,5.7,4.7,10.0,6.1,5.1,192.46,2
4571,137,18-25,22,硕士,11323.6,809.4,14.8,9.7,11,5.9,2.8,4.3,6.3,8.7,5.1,107.55,1
4572,61,46-55,50,本科,9819.7,1134.7,5.5,9.6,27,5.8,2.0,5.0,7.3,5.9,4.9,123.27,1
4573,4,36-45,40,硕士,9659.0,1301.0,5.0,9.6,25,5.4,1.0,3.4,8.7,2.7,4.1,117.43,1
4574,105,36-45,40,大专,5685.2,1120.2,17.3,6.4,53,6.1,2.3,3.5,10.0,6.4,5.4,222.31,3
4575,71,55+,60,本科,7319.5,2184.7,32.0,7.1,64,5.3,2.2,5.7,5.8,7.2,5.0,690.93,7
4576,78,36-45,40,本科,5398.0,1611.2,21.2,8.8,49,5.4,3.5,4.9,9.6,6.9,5.6,162.68,1
4577,12,26-35,30,硕士,7960.0,499.6,18.5,8.3,18,5.2,2.5,4.4,7.4,7.3,5.1,189.04,2
4578,62,18-25,22,博士,10867.2,614.0,11.6,9.0,12,5.8,4.8,7.1,8.2,5.7,5.3,49.09,0
4579,122,36-45,40,博士,12512.6,1103.9,20.8,6.6,26,3.2,2.5,4.8,6.5,6.9,4.8,603.53,6
4580,179,18-25,22,博士,18810.0,5064.3,49.7,6.4,85,3.4,7.8,6.2,3.2,4.1,2.7,1808.04,9
4581,166,26-35,30,大专,5600.6,2025.1,14.4,7.4,46,5.1,5.2,7.1,8.0,5.9,5.3,337.67,5
4582,68,36-45,40,本科,8243.3,430.2,15.7,7.4,42,6.3,4.8,7.4,9.1,4.7,5.4,213.07,3
4583,159,46-55,50,本科,4959.5,1795.3,15.7,9.4,5,5.7,1.0,6.7,8.5,5.0,5.6,286.16,4
4584,141,46-55,50,硕士,11799.7,2369.0,16.7,7.3,13,7.1,1.2,4.7,8.8,6.7,5.6,548.48,6
4585,31,36-45,40,高中及以下,3791.2,2976.4,30.5,7.9,60,5.5,4.9,5.3,4.0,6.4,3.8,946.03,7
